LICENCE_NO,AREA_CODE,AREA_NAME,AREA_DESCRIPTION
9445340,AP_9445340_2304,National,"LZ1, LZ2, LZ3, MZ1, LY, MY1, MY4, MY7, KY2, KY3, KY6, KX1, KX2, KX3, KX4, KX5, KX6, KX8, KX9, LX, MX1, MX2, MX3, MX4, MX7, JX1, JX2, JX3, JX5, JX6, IW, JW, KW, LW, MW, BW1, BW2, BW3, BW5, BW6, CW1, CW2, CW3, CW4, HW3, HW6, AW3, DW1, DW2, DW3, NW1, AV9, BV, CV, DV, EV1, EV2, EV3, EV4, EV5, EV6, EV7, HV1, HV2, HV3, HV4, HV5, HV6, HV8, HV9, IV, JV, KV, LV, MV, NV1, NV2, NV3, NV4, NV5, NV7, FV1, FV2, FV3, FV4, FV5, GV1, GV2, GV3, GV6, AU2, AU3, AU6, AU9, BU, CU, DU, EU, FU, GU, HU, IU, JU, KU, LU, MU, NU, AT1, AT2, AT3, AT5, AT6, AT8, AT9, BT1, BT2, BT3, BT4A, BT4B, BT4C, BT4D1, BT4D2, BT4D4, BT4D5, BT4D7, BT4D8, BT4E, BT4F, BT4G, BT4H1, BT4H2, BT4H4, BT4H5, BT4H7, BT4H8, BT4I, BT4J, BT4K, BT4L1, BT4L2, BT4L4, BT4L5, BT4L7, BT4L8, BT4M, BT4N, BT4O, BT4P1, BT4P2, BT4P4, BT4P5, BT4P7, BT4P8, BT6B3, BT6B6, BT6B9, BT6C, BT6D, BT6F3, BT6F6, BT6F9, BT6G, BT6H, BT6J3, BT6J6, BT6J9, BT6K, BT6L, BT6N3, BT6N6, BT6N9, BT6O, BT6P, BT7A, BT7B, BT7C, BT7D1, BT7D2, BT7D4, BT7D5, BT7D7, BT7D8, BT7E, BT7F, BT7G, BT7H1, BT7H2, BT7H4, BT7H5, BT7H7, BT7H8, BT7H9, BT7I, BT7J, BT7K, BT7L, BT7M, BT7N, BT7O, BT7P, BT8E7, BT8E8, BT8E9, BT8F7, BT8F8, BT8F9, BT8G7, BT8G8, BT8G9, BT8H7, BT8H8, BT8H9, BT8I, BT8J, BT8K, BT8L, BT8M, BT8N, BT8O, BT8P, BT9B3, BT9B6, BT9B9, BT9C, BT9D, BT9E7, BT9E8, BT9E9, BT9F3, BT9F6, BT9F7, BT9F8, BT9F9, BT9G, BT9H, BT9I, BT9J, BT9K, BT9L, BT9M, BT9N, BT9O, BT9P, CT, DT, ET, FT, GT, HT, IT, JT, KT, LT, MT, NT, AS2, AS3, AS5, AS6, AS8, AS9, BS, CS, DS, ES, FS, GS, HS, IS, JS, KS, LS, MS, NS4, NS7, NS8, NS9, AR8, AR9, BR1, BR2A, BR2B, BR2C, BR2D, BR2E, BR2F, BR2G, BR2H, BR2I1, BR2I4, BR2I7, BR2I8, BR2I9, BR2J7, BR2J8, BR2J9, BR2K, BR2L, BR2M, BR2N, BR2O, BR2P, BR3, BR4, BR5, BR6, BR7, BR8, BR9, CR, DR, ER, FR, GR, HR, IR, JR, KR, LR, MR1, MR4, MR5, MR7, MR8, MR9, DQ, EQ, FQ, GQ, HQ, IQ, JQ, KQ, LQ1, LQ2, LQ4, LQ5, LQ7, LQ8, EP, FP, GP, HP, IP, JP, KP1, KP2, KP4, KP5, KP6, KP7, KP8, KP9, LP4, LP7, GO3, GO4, GO5, GO6, GO7, GO8, GO9, HO, IO, JO, KO1, KO4, KO5, KO7, KO8"
9445341,AP_9445341_2305,National,"LZ1, LZ2, LZ3, MZ1, LY, MY1, MY4, MY7, KY2, KY3, KY6, KX1, KX2, KX3, KX4, KX5, KX6, KX8, KX9, LX, MX1, MX2, MX3, MX4, MX7, JX1, JX2, JX3, JX5, JX6, IW, JW, KW, LW, MW, BW1, BW2, BW3, BW5, BW6, CW1, CW2, CW3, CW4, HW3, HW6, AW3, DW1, DW2, DW3, NW1, AV9, BV, CV, DV, EV1, EV2, EV3, EV4, EV5, EV6, EV7, HV1, HV2, HV3, HV4, HV5, HV6, HV8, HV9, IV, JV, KV, LV, MV, NV1, NV2, NV3, NV4, NV5, NV7, FV1, FV2, FV3, FV4, FV5, GV1, GV2, GV3, GV6, AU2, AU3, AU6, AU9, BU, CU, DU, EU, FU, GU, HU, IU, JU, KU, LU, MU, NU, AT1, AT2, AT3, AT5, AT6, AT8, AT9, BT1, BT2, BT3, BT4A, BT4B, BT4C, BT4D1, BT4D2, BT4D4, BT4D5, BT4D7, BT4D8, BT4E, BT4F, BT4G, BT4H1, BT4H2, BT4H4, BT4H5, BT4H7, BT4H8, BT4I, BT4J, BT4K, BT4L1, BT4L2, BT4L4, BT4L5, BT4L7, BT4L8, BT4M, BT4N, BT4O, BT4P1, BT4P2, BT4P4, BT4P5, BT4P7, BT4P8, BT6B3, BT6B6, BT6B9, BT6C, BT6D, BT6F3, BT6F6, BT6F9, BT6G, BT6H, BT6J3, BT6J6, BT6J9, BT6K, BT6L, BT6N3, BT6N6, BT6N9, BT6O, BT6P, BT7A, BT7B, BT7C, BT7D1, BT7D2, BT7D4, BT7D5, BT7D7, BT7D8, BT7E, BT7F, BT7G, BT7H1, BT7H2, BT7H4, BT7H5, BT7H7, BT7H8, BT7H9, BT7I, BT7J, BT7K, BT7L, BT7M, BT7N, BT7O, BT7P, BT8E7, BT8E8, BT8E9, BT8F7, BT8F8, BT8F9, BT8G7, BT8G8, BT8G9, BT8H7, BT8H8, BT8H9, BT8I, BT8J, BT8K, BT8L, BT8M, BT8N, BT8O, BT8P, BT9B3, BT9B6, BT9B9, BT9C, BT9D, BT9E7, BT9E8, BT9E9, BT9F3, BT9F6, BT9F7, BT9F8, BT9F9, BT9G, BT9H, BT9I, BT9J, BT9K, BT9L, BT9M, BT9N, BT9O, BT9P, CT, DT, ET, FT, GT, HT, IT, JT, KT, LT, MT, NT, AS2, AS3, AS5, AS6, AS8, AS9, BS, CS, DS, ES, FS, GS, HS, IS, JS, KS, LS, MS, NS4, NS7, NS8, NS9, AR8, AR9, BR1, BR2A, BR2B, BR2C, BR2D, BR2E, BR2F, BR2G, BR2H, BR2I1, BR2I4, BR2I7, BR2I8, BR2I9, BR2J7, BR2J8, BR2J9, BR2K, BR2L, BR2M, BR2N, BR2O, BR2P, BR3, BR4, BR5, BR6, BR7, BR8, BR9, CR, DR, ER, FR, GR, HR, IR, JR, KR, LR, MR1, MR4, MR5, MR9, DQ, EQ, FQ, GQ, HQ, IQ, JQ, KQ, LQ1, LQ2, LQ4, LQ5, LQ7, LQ8, EP, FP, GP, HP, IP, JP, KP1, KP2, KP4, KP5, KP6, KP7, KP8, KP9, LP4, LP7, GO3, GO4, GO5, GO6, GO7, GO8, GO9, HO, IO, JO, KO1, KO4, KO5, KO7, KO8, MR7, MR8"
9445342,AP_9445342_2306,National,"LZ3, MZ1, LY, MY1, MY4, MY7, KY2, KY3, KY6, KX1, KX2, KX3, KX4, KX5, KX6, KX8, KX9, LX, MX1, MX2, MX3, MX4, MX7, JX1, JX2, JX3, JX5, JX6, IW, JW, KW, LW, MW, BW1, BW2, BW3, BW5, BW6, CW1, CW2, CW3, CW4, HW3, HW6, AW3, DW1, LZ1, LZ2, DW2, DW3, NW1, AV9, BV, CV, DV, EV1, EV2, EV3, EV4, EV5, EV6, EV7, HV1, HV2, HV3, HV4, HV5, HV6, HV8, HV9, IV, JV, KV, LV, MV, NV1, NV2, NV3, NV4, NV5, NV7, FV1, FV2, FV3, FV4, FV5, GV1, GV2, GV3, GV6, AU2, AU3, AU6, AU9, BU, CU, DU, EU, FU, GU, HU, IU, JU, KU, LU, MU, NU, AT1, AT2, AT3, AT5, AT6, AT8, AT9, BT1, BT2, BT3, BT4A, BT4B, BT4C, BT4D1, BT4D2, BT4D4, BT4D5, BT4D7, BT4D8, BT4E, BT4F, BT4G, BT4H1, BT4H2, BT4H4, BT4H5, BT4H7, BT4H8, BT4I, BT4J, BT4K, BT4L1, BT4L2, BT4L4, BT4L5, BT4L7, BT4L8, BT4M, BT4N, BT4O, BT4P1, BT4P2, BT4P4, BT4P5, BT4P7, BT4P8, BT6B3, BT6B6, BT6B9, BT6C, BT6D, BT6F3, BT6F6, BT6F9, BT6G, BT6H, BT6J3, BT6J6, BT6J9, BT6K, BT6L, BT6N3, BT6N6, BT6N9, BT6O, BT6P, BT7A, BT7B, BT7C, BT7D1, BT7D2, BT7D4, BT7D5, BT7D7, BT7D8, BT7E, BT7F, BT7G, BT7H1, BT7H2, BT7H4, BT7H5, BT7H7, BT7H8, BT7H9, BT7I, BT7J, BT7K, BT7L, BT7M, BT7N, BT7O, BT7P, BT8E7, BT8E8, BT8E9, BT8F7, BT8F8, BT8F9, BT8G7, BT8G8, BT8G9, BT8H7, BT8H8, BT8H9, BT8I, BT8J, BT8K, BT8L, BT8M, BT8N, BT8O, BT8P, BT9B3, BT9B6, BT9B9, BT9C, BT9D, BT9E7, BT9E8, BT9E9, BT9F3, BT9F6, BT9F7, BT9F8, BT9F9, BT9G, BT9H, BT9I, BT9J, BT9K, BT9L, BT9M, BT9N, BT9O, BT9P, CT, DT, ET, FT, GT, HT, IT, JT, KT, LT, MT, NT, AS2, AS3, AS5, AS6, AS8, AS9, BS, CS, DS, ES, FS, GS, HS, IS, JS, KS, LS, MS, NS4, NS7, NS8, NS9, AR8, AR9, BR1, BR2A, BR2B, BR2C, BR2D, BR2E, BR2F, BR2G, BR2H, BR2I1, BR2I4, BR2I7, BR2I8, BR2I9, BR2J7, BR2J8, BR2J9, BR2K, BR2L, BR2M, BR2N, BR2O, BR2P, BR3, BR4, BR5, BR6, BR7, BR8, BR9, CR, DR, ER, FR, GR, HR, IR, JR, KR, LR, MR1, MR4, MR5, MR7, MR8, MR9, DQ, EQ, FQ, GQ, HQ, IQ, JQ, KQ, LQ1, LQ2, LQ4, LQ5, LQ7, LQ8, EP, FP, GP, HP, IP, JP, KP1, KP2, KP4, KP5, KP6, KP7, KP8, KP9, LP4, LP7, GO3, GO4, GO5, GO6, GO7, GO8, GO9, HO, IO, JO, KO1, KO4, KO5, KO7, KO8"
9445343,AP_9445343_2307,National,"BT4L5, BT4L7, BT4L8, BT4M, BT4N, BT4O, BT4P1, BT4P2, BT4P4, BT4P5, BT4P7, BT4P8, BT6B3, BT6B6, BT6B9, BT6C, BT6D, BT6F3, BT6F6, BT6F9, LZ1, LZ2, BT6G, BT6H, BT6J3, BT6J6, BT6J9, BT6K, BT6L, BT6N3, BT6N6, BT6N9, BT6O, BT6P, BT7A, BT7B, BT7C, BT7D1, BT7D2, BT7D4, BT7D5, BT7D7, BT7D8, BT7E, BT7F, BT7G, BT7H1, BT7H2, BT7H4, BT7H5, BT7H7, BT7H8, BT7H9, BT7I, BT7J, BT7K, BT7L, BT7M, BT7N, BT7O, BT7P, BT8E7, BT8E8, BT8E9, BT8F7, BT8F8, BT8F9, BT8G7, BT8G8, BT8G9, BT8H7, BT8H8, BT8H9, BT8I, BT8J, BT8K, BT8L, BT8M, BT8N, BT8O, BT8P, BT9B3, BT9B6, BT9B9, BT9C, BT9D, BT9E7, BT9E8, BT9E9, BT9F3, BT9F6, BT9F7, BT9F8, BT9F9, BT9G, BT9H, BT9I, BT9J, BT9K, BT9L, BT9M, BT9N, BT9O, BT9P, CT, DT, ET, FT, GT, HT, IT, JT, KT, LT, MT, NT, AS2, AS3, AS5, AS6, AS8, AS9, BS, CS, DS, ES, FS, GS, HS, IS, JS, KS, LS, MS, NS4, NS7, NS8, NS9, AR8, AR9, BR1, BR2A, BR2B, BR2C, BR2D, BR2E, BR2F, BR2G, BR2H, BR2I1, BR2I4, BR2I7, BR2I8, BR2I9, BR2J7, BR2J8, BR2J9, BR2K, BR2L, BR2M, BR2N, BR2O, BR2P, BR3, BR4, BR5, BR6, BR7, BR8, BR9, CR, DR, ER, FR, GR, HR, IR, JR, KR, LR, MR1, MR4, MR5, MR7, DQ, EQ, FQ, GQ, HQ, IQ, JQ, KQ, LQ1, LQ2, LQ4, LQ5, LQ7, LQ8, EP, FP, GP, HP, IP, JP, KP1, KP2, KP4, KP5, KP6, KP7, KP8, KP9, LP4, LP7, GO3, GO4, GO5, GO6, GO7, GO8, GO9, HO, IO, JO, KO1, KO4, KO5, KO7, KO8, MR8, MR9, LZ3, MZ1, LY, MY1, MY4, MY7, KY2, KY3, KY6, KX1, KX2, KX3, KX4, KX5, KX6, KX8, KX9, LX, MX1, MX2, MX3, MX4, MX7, JX1, JX2, JX3, JX5, JX6, IW, JW, KW, LW, MW, BW1, BW2, BW3, BW5, BW6, CW1, CW2, CW3, CW4, HW3, HW6, AW3, DW1, DW2, DW3, NW1, AV9, BV, CV, DV, EV1, EV2, EV3, EV4, EV5, EV6, EV7, HV1, HV2, HV3, HV4, HV5, HV6, HV8, HV9, IV, JV, KV, LV, MV, NV1, NV2, NV3, NV4, NV5, NV7, FV1, FV2, FV3, FV4, FV5, GV1, GV2, GV3, GV6, AU2, AU3, AU6, AU9, BU, CU, DU, EU, FU, GU, HU, IU, JU, KU, LU, MU, NU, AT1, AT2, AT3, AT5, AT6, AT8, AT9, BT1, BT2, BT3, BT4A, BT4B, BT4C, BT4D1, BT4D2, BT4D4, BT4D5, BT4D7, BT4D8, BT4E, BT4F, BT4G, BT4H1, BT4H2, BT4H4, BT4H5, BT4H7, BT4H8, BT4I, BT4J, BT4K, BT4L1, BT4L2, BT4L4"
9448618,AP_9448618_2646,Merge: 2.3 GHz Band Adelaide + 2.3 GHz Band,"IW3E5, IW3E6, IW3E8, IW3E9, IW3F4, IW3F5, IW3F7, IW3F8, IW3F9, IW3I2, IW3I3, IW3I5, IW3I6, IW3I8, IW3I9, IW3J, IW3K, IW3L1, IW3L2, IW3L4, IW3L5, IW3L6, IW3L7, IW3L8, IW3L9, IW3M2, IW3M3, IW3M5, IW3M6, IW3M8, IW3M9, IW3N, IW3O, IW3P, IW6A2, IW6A3, IW6A5, IW6A6, IW6A8, IW6A9, IW6B, IW6C, IW6D, IW6E2, IW6E3, IW6E5, IW6E6, IW6F1, IW6F2, IW6F3, IW6F4, IW6F5, IW6F6, IW6G1, IW6G2, IW6G3, IW6G4, IW6G5, IW6G6, IW6H1, IW6H2, IW6H3, IW6H4, JW1I4, JW1I7, JW1M1, JW1M2, JW1M4, JW1M5, JW1M7, JW1M8, JW4A1, JW4A2, JW4A4, JW4A7"
9448619,AP_9448619_2650,Merge: 2.3 GHz Band + 2.3 GHz Band,"IR, JR, NT1, NT2, NT3, NT4, NT5, NT6, NT7, NT8A, NT8B, NT8C1, NT8C2, NT8C4, NT8C5, NT8C7, NT8E, NT8F, NT8I, NT8J, NT8K7, NT8M, NT8N, NT8O1, NT8O2, NT8O4, NT8O5, NT8O6, NT8O7, NT8O8, NT8O9, NT8P7, NT8P8, NT8P9, NT9M7, NT9M8, NT9M9, NT9N2, NT9N3, NT9N4, NT9N5, NT9N6, NT9N7, NT9N8, NT9N9, NT9O, NT9P, MS1, MS2, MS3, MS4, MS5, MS6, MS8, MS9, NS4, NS7, NS8, NS9, LR1, LR2, LR3, LR5, LR6, LR8, LR9, MR1, MR4, MR5, MR7, MR8, MR9, LQ1, LQ2, LQ4, LQ5, LQ7, LQ8, LZ1, LZ2, LZ3, MZ1, LY, MY1, MY4, MY7, KY2, KY3, KY6, KX1, KX2, KX3A, KX3B, KX3C, KX3D, KX3E, KX3F1, KX3F2, KX3F3, KX3F4, KX3F5, KX3F6, KX3F7, KX3G1, KX3G2, KX3G3, KX3G4, KX3G5, KX3G6, KX3H1, KX3H2, KX3H3, KX3I, KX3J1, KX3J4, KX3J7, KX3M1, KX3M2, KX3M3, KX3M4, KX3M7, KX3N1, KX4, KX5A, KX5B, KX5C, KX5D1, KX5D4, KX5D7, KX5E, KX5F, KX5G, KX5H1, KX5H4, KX5H7, KX5I, KX5J, KX5K, KX5L1, KX5L4, KX5L7, KX5M, KX5N, KX5O, KX5P, KX6M, KX6N, KX6O, KX6P, KX8, KX9, LX1A, LX1B, LX1C, LX1D, LX1E1, LX1E2, LX1E3, LX1F1, LX1F2, LX1F3, LX1F4, LX1F5, LX1F6, LX1F8, LX1F9, LX1G, LX1H, LX1K, LX1L, LX1O, LX1P, LX2, LX3, LX4B6, LX4B8, LX4B9, LX4C, LX4D, LX4E8, LX4E9, LX4F, LX4G, LX4H, LX4I2, LX4I3, LX4I5, LX4I6, LX4I8, LX4I9, LX4J, LX4K, LX4L, LX4M, LX4N, LX4O, LX4P, LX5, LX6, LX7, LX8, LX9, MX1, MX2, MX3, MX4, MX7, JX1, JX2, JX3, JX5, JX6, IW1, IW2, IW3A, IW3B, IW3C, IW3D, IW3E1, IW3E2, IW3E3, IW3E4, IW3E7, IW3F1, IW3F2, IW3F3, IW3F6, IW3G, IW3H, IW3I1, IW3I4, IW3I7, IW3L3, IW3M1, IW3M4, IW3M7, IW4, IW5, IW6A1, IW6A4, IW6A7, IW6E1, IW6E4, IW6E7, IW6E8, IW6E9, IW6F7, IW6F8, IW6F9, IW6G7, IW6G8, IW6G9, IW6H5, IW6H6, IW6H7, IW6H8, IW6H9, IW6I, IW6J, IW6K, IW6L, IW6M, IW6N, IW6O, IW6P, IW7, IW8, IW9, JW1A, JW1B, JW1C, JW1D, JW1E, JW1F, JW1G, JW1H, JW1I1, JW1I2, JW1I3, JW1I5, JW1I6, JW1I8, JW1I9, JW1J, JW1K, JW1L, JW1M3, JW1M6, JW1M9, JW1N, JW1O, JW1P, JW2, JW3, JW4A3, JW4A5, JW4A6, JW4A8, JW4A9, JW4B, JW4C, JW4D, JW4E, JW4F, JW4G, JW4H, JW4I, JW4J, JW4K, JW4L, JW4M, JW4N, JW4O, JW4P, JW5, JW6, JW7, JW8, JW9, KW, LW, MW1A, MW1B, MW1C, MW1D, MW1E, MW1F, MW1G, MW1H, MW1I, MW1J, MW1K, MW1L, MW1M, MW1N, MW1O1, MW1O2, MW1O3, MW1O4, MW1O5, MW1O6, MW1O7, MW1O8, MW1P1, MW1P2, MW1P3, MW1P4, MW2A, MW2B, MW2C, MW2D, MW2E, MW2F, MW2G, MW2H, MW2I, MW2J, MW2K, MW2L, MW2M1, MW2M2, MW2M3, MW2N1, MW2N2, MW2N3, MW2O1, MW2O2, MW2O3, MW2O4, MW2O5, MW2O6, MW2O8, MW2O9, MW2P, MW3A, MW3B, MW3D9, MW3E, MW3F, MW3G4, MW3G5, MW3G6, MW3G7, MW3G8, MW3G9, MW3H2, MW3H3, MW3H4, MW3H5, MW3H6, MW3H7, MW3H8, MW3H9, MW3I, MW3J, MW3K, MW3L, MW3M, MW3N, MW3O, MW3P, MW4A, MW4B, MW4C1, MW4C2, MW4C4, MW4C7, MW4E, MW4F, MW4G4, MW4G7, MW4I, MW4J, MW4K1, MW4K4, MW4K7, MW4K8, MW4K9, MW4M, MW4N, MW4O, MW4P1, MW4P2, MW4P4, MW4P5, MW4P7, MW4P8, MW4P9, MW5C3, MW5C6, MW5C9, MW5D, MW5G3, MW5G6, MW5G9, MW5H, MW5J9, MW5K2, MW5K3, MW5K5, MW5K6, MW5K7, MW5K8, MW5K9, MW5L, MW5M3, MW5M6, MW5M7, MW5M8, MW5M9, MW5N, MW5O, MW5P, MW6, MW7, MW8, MW9, HW3, HW6, NW1A7, NW1A8, NW1A9, NW1B7, NW1B8, NW1B9, NW1C7, NW1C8, NW1C9, NW1D7, NW1D8, NW1D9, NW1E, NW1F, NW1G, NW1H, NW1I, NW1J, NW1K, NW1L, NW1M, NW1N, NW1O, NW1P, IV4, IV5, IV6, IV7, IV8, IV9, JV, KV, LV6, LV7, LV8, LV9, MV1, MV2A, MV2B, MV2C, MV2D, MV2E, MV2F, MV2G, MV2H, MV2I, MV2J, MV2K, MV2L, MV2M, MV2N, MV2O, MV2P1, MV2P2, MV2P3, MV2P4, MV2P5, MV2P7, MV3A, MV3B, MV3C, MV3D, MV3E, MV3F, MV3G, MV3H, MV3I, MV3J, MV3K, MV3L1, MV3L2, MV3L3, MV3L4, MV3L5, MV3L6, MV3L7, MV3M1, MV3N1, MV3N2, MV3N3, MV3O1, MV3O2, MV3O3, MV4, MV5A, MV5B, MV5C, MV5D1, MV5D4, MV5D5, MV5D7, MV5D8, MV5D9, MV5E, MV5F, MV5G, MV5H, MV5I, MV5J, MV5K, MV5L, MV5M, MV5N, MV5O, MV5P, MV6A7, MV6E4, MV6E5, MV6E7, MV6E8, MV6I1, MV6I2, MV6I4, MV6I5, MV6I7, MV6I8, MV6I9, MV6J7, MV6M, MV6N1, MV6N4, MV6N7, MV7, MV8, MV9A, MV9B, MV9C3, MV9C4, MV9C5, MV9C6, MV9C7, MV9C8, MV9C9, MV9D1, MV9D4, MV9D5, MV9D7, MV9D8, MV9E, MV9F, MV9G1, MV9G2, MV9G3, MV9H1, MV9H2, MV9I, MV9J, MV9M, MV9N, HV6, HV9, NV1A, NV1B, NV1C, NV1D, NV1E, NV1F, NV1G, NV1H, NV1I1, NV1I2, NV1I3, NV1I6, NV1J1, NV1J2, NV1J3, NV1K, NV1L, NV1N9, NV1O2, NV1O3, NV1O4, NV1O5, NV1O6, NV1O7, NV1O8, NV1O9, NV1P, NV2, NV3, NV4B3, NV4B6, NV4B8, NV4B9, NV4C, NV4D, NV4F2, NV4F3, NV4F6, NV4G, NV4H, NV4K1, NV4K2, NV4K3, NV4L1, NV4L2, NV4L3, NV5A, NV5B, NV5C, NV5D, NV5E, NV5F, NV5G, NV5H, NV5I1, NV5I2, NV5I3, NV5J1, NV5J2, NV5J3, NV5J5, NV5J6, NV5J8, NV5J9, NV5K, NV5L, NV5N2, NV5N3, NV5N5, NV5N6, NV5N8, NV5N9, NV5O, NV5P, MU2, MU3, MU5, MU6, MU8, MU9, NU, MT2, MT3, MT5, MT6, MT8, MT9"
9448619,AP_9448619_2647,2.3 GHz Band,"HS"
9448619,AP_9448619_2652,Merge: 2.3 GHz Band + Merge: 2.3 GHz Band + 2.3 GHz Band,"LX1F7, LX4B2, LX4B3, LX4B5, MV2P6, MV2P8, MV2P9, MV3L8, MV3L9, MV3M2, MV3M3, MV3M4, MV3M5, MV3M6, MV3M7, MV3M8, MV3M9, MV3N4, MV3N5, MV3N6, MV3N7, MV3N8, MV3N9, MV3O4, MV3O5, MV3O6, MV3O7, MV3O8, MV3O9, MV3P, MV5D2, MV5D3, MV5D6, MV6A1, MV6A2, MV6A3, MV6A4, MV6A5, MV6A6, MV6A8, MV6A9, MV6B, MV6C, MV6D, MV6E1, MV6E2, MV6E3, MV6E6, MV6E9, MV6F, MV6G, MV6H, MV6I3, MV6I6, MV6J1, MV6J2, MV6J3, MV6J4, MV6J5, MV6J6, MV6J8, MV6J9, MV6K, MV6L, MV6N2, MV6N3, MV6N5, MV6N6, MV6N8, MV6N9, MV6O, MV6P, MV9C1, MV9C2, MV9D2, MV9D3, NV1I4, NV1I5, NV1I7, NV1I8, NV1I9, NV1J4, NV1J5, NV1J6, NV1J7, NV1J8, NV1J9, NV1M, NV1N1, NV1N2, NV1N3, NV1N4, NV1N5, NV1N6, NV1N7, NV1N8, NV1O1, NV4A, NV4B1, NV4B2, NV4B4, NV4B5, NV4B7, NV4E, NV4F1, NV4F4, NV4F5, NV4F7, NV4F8, NV4F9, NV4I, NV4J, NV4K4, NV4K5, NV4K6, NV4K7, NV4K8, NV4K9, NV4M1, NV4M2, NV4M3, NV4M4, NV4M7, NV4N1, NV4N2, NV4N3, NV4O1, NV4O2, NV7A1"
9448619,AP_9448619_2648,2.3 GHz Band,"IW3L1, IW3L2, IW3L5, IW3L6, IW3L8, IW3L9, IW6D7, IW6D8, IW6D9, IW6E5, IW6E6, IW6F4, IW6F5, IW6F6, IW6G4, IW6G5, IW6G6, IW6H1, IW6H2, IW6H3, IW6H4, JW1I4, JW1I7, JW1M1, JW1M2, JW1M4, JW1M5, JW1M7, JW1M8, JW4A1, JW4A2, JW4A4, JW4A7"
9448619,AP_9448619_2649,2.3 GHz Band,"MW2N9, MW2O7, MW4C3, MW4C5, MW4C6, MW4C8, MW4C9, MW4D1, MW4D2, MW4D3, MW4D4, MW4D5, MW4D6, MW5B1, MW5B2, MW5B3, MW5B5, MW5B6, MW5B9, MW5C1, MW5C2, MW5C4, MW5C5, MW5C7, MW5C8, MW5F3, MW5F4, MW5F5, MW5F6, MW5F7, MW5F8, MW5F9, MW5G1, MW5G2, MW5G4, MW5G5, MW5G7, MW5G8, MW5J1, MW5J2, MW5J3, MW5J4, MW5J5, MW5J6, MW5J7, MW5J8, MW5K1, MW5K4, MW1O9, MW1P5, MW1P6, MW1P7, MW1P8, MW1P9, MW2M4, MW2M5, MW2M6, MW2M7, MW2M8, MW2M9, MW2N4, MW2N5, MW2N6, MW2N7, MW2N8"
9448619,AP_9448619_2653,Merge: 2.3 GHz Band + Merge: 2.3 GHz Band + 2.3 GHz Band,"NT8C8, NT8G4, NT8G7, NT8K1, NT8K4, NT8K5, NT8K8, NT8P4, NT8P5, NT8P6, NT9C2, NT9C3, NT9C5, NT9C6, NT9C8, NT9C9, NT9D, NT9G2, NT9G3, NT9G5, NT9G6, NT9G8, NT9G9, NT9H, NT9I9, NT9J7, NT9J8, NT9J9, NT9K2, NT9K3, NT9K5, NT9K6, NT9K7, NT9K8, NT9K9, NT9L, NT9M3, NT9M4, NT9M5, NT9M6, NT9N1"
9448619,AP_9448619_2651,Merge: 2.3 GHz Band + 2.3 GHz Band,"LX1E4, LX1E5, LX1E6, LX1J2, LX1J3, LX1J6, LX1J9, LX1N3, KX3H4, KX3H5, KX3H6"
9448620,AP_9448620_2654,2.3 GHz Band Perth,"BV1I, BV1J, BV1K, BV1L, BV1M, BV1N, BV1O, BV1P, BV2M, BV4A, BV4B, BV4C, BV4D, BV5A, BV2I1, BV2I2, BV2I4, BV2I5, BV2I6, BV2I7, BV2I8, BV2I9, BV2J7, BV2N1, BV2N4, BV2N7, BV4E1, BV4E2, BV4E3, BV4E4, BV4E5, BV4E6, BV4F1, BV4F2, BV4F3, BV4F4, BV4F5, BV4F6, BV4G1, BV4G2, BV4G3, BV4G4, BV4G5, BV4G6, BV4H1, BV4H2, BV4H3, BV4H4, BV4H5, BV4H6, BV5B1, BV5B4, BV5B7, BV5E1, BV5E2, BV5E3, BV5E4, BV5E5"
9448621,AP_9448621_2655,Merge: 2.3 GHz Band + 2.3 GHz Band,"NT8C8, NT8C9, NT8D, NT8G, NT8H, NT8K1, NT8K2, NT8K3, NT8K4, NT8K5, NT8K6, NT8K8, NT8K9, NT8L, NT8O3, NT8P1, NT8P2, NT8P3, NT8P4, NT8P5, NT8P6, NT9A, NT9B, NT9C, NT9D, NT9E, NT9F, NT9G, NT9H, NT9I, NT9J, NT9K, NT9L, NT9M1, NT9M2, NT9M3, NT9M4, NT9M5, NT9M6, NT9N1, NT8C3, NT8C6"
9460456,AP_9460456_2677,Adelaide,"IW3E8, IW3E9, IW3F4, IW3F5, IW3F6, IW3F7, IW3F8, IW3F9, IW3G4, IW3G5, IW3G6, IW3G7, IW3G8, IW3G9, IW3H4, IW3H5, IW3H6, IW3H7, IW3H8, IW3H9, IW3I2, IW3I3, IW3I5, IW3I6, IW3I8, IW3I9, IW3J, IW3K, IW3L, IW3M2, IW3M3, IW3M5, IW3M6, IW3M8, IW3M9, IW3N, IW3O, IW3P, IW6A2, IW6A3, IW6A5, IW6A6, IW6A8, IW6A9, IW6B, IW6C, IW6D, IW6E2, IW6E3, IW6E5, IW6E6, IW6E8, IW6E9, IW6F, IW6G, IW6H, JW1E4, JW1E7, JW1I1, JW1I4, JW1I7, JW1M1, JW1M4, IW3E5, IW3E6"
